Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID
[No author name available],[No author id available],"29th Australasian Joint Conference on Artificial Intelligence, AI 2016",2016,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","9992 LNAI",,,"1","728",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007197675&partnerID=40&md5=d7c4d395b993804f5ab821d97b0edc8a",,"",,,,Conference Review,"Final",,Scopus,2-s2.0-85007197675
[No author name available],[No author id available],"23rd International Conference on Neural Information Processing, ICONIP 2016",2016,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","9947 LNCS",,,"1","638",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992623347&partnerID=40&md5=e229a32c0bd42694699b6bbda1ffeea1",,"",,,,Conference Review,"Final",,Scopus,2-s2.0-84992623347
"Masuyama G., Umeda K.","55211221400;7102144600;","Apprenticeship learning based on inconsistent demonstrations",2015,"IEEE International Conference on Intelligent Robots and Systems","2015-December",, 7354121,"5273","5278",,,"10.1109/IROS.2015.7354121","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958231206&doi=10.1109%2fIROS.2015.7354121&partnerID=40&md5=30fff1d701bbde99af7a27f1ab8a5987","Department of Precision Mechanics, Faculty of Science and Engineering, Chuo University, 1-13-27 Kasuga, Bunkyo-ku, Tokyo, 113-8551, Japan","Masuyama, G., Department of Precision Mechanics, Faculty of Science and Engineering, Chuo University, 1-13-27 Kasuga, Bunkyo-ku, Tokyo, 113-8551, Japan; Umeda, K., Department of Precision Mechanics, Faculty of Science and Engineering, Chuo University, 1-13-27 Kasuga, Bunkyo-ku, Tokyo, 113-8551, Japan","Context; Estimation; Learning (artificial intelligence); Robot control; Training data; Trajectory","Apprentices; Artificial intelligence; Demonstrations; Estimation; Intelligent robots; Robots; Trajectories; Affine transformations; Apprenticeship learning; Context; Inverse reinforcement learning; Learning (artificial intelligence); Non-stationarities; Robot controls; Training data; Reinforcement learning",,Conference Paper,"Final",,Scopus,2-s2.0-84958231206
"Almingol J., Montesano L.","56096608600;6602849539;","Learning multiple behaviours using hierarchical clustering of rewards",2015,"IEEE International Conference on Intelligent Robots and Systems","2015-December",, 7354033,"4608","4613",,,"10.1109/IROS.2015.7354033","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958205829&doi=10.1109%2fIROS.2015.7354033&partnerID=40&md5=7ab7cee65d8be18e898e6de5048c046e","Universidad de Zaragoza, Instituto de Investigación en Ingeniería de Aragón (I3A), Spain","Almingol, J., Universidad de Zaragoza, Instituto de Investigación en Ingeniería de Aragón (I3A), Spain; Montesano, L., Universidad de Zaragoza, Instituto de Investigación en Ingeniería de Aragón (I3A), Spain","Aerospace electronics; Clustering algorithms; Cost function; Entropy; Learning (artificial intelligence); Space exploration; Trajectory","Artificial intelligence; Cost functions; Entropy; Intelligent robots; Inverse problems; Reinforcement learning; Robotics; Robots; Space research; Trajectories; Aerospace electronics; Hier-archical clustering; Hierarchical clustering approach; Inverse reinforcement learning; Learning (artificial intelligence); Learning from demonstration; Similarity metrics; Space explorations; Clustering algorithms",,Conference Paper,"Final",,Scopus,2-s2.0-84958205829
"Daniel C., Kroemer O., Viering M., Metz J., Peters J.","55556874400;35194171900;56721374300;56720872800;35248912800;","Active reward learning with a novel acquisition function",2015,"Autonomous Robots","39","3",,"389","405",,9,"10.1007/s10514-015-9454-z","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941937390&doi=10.1007%2fs10514-015-9454-z&partnerID=40&md5=646393eb6c69b07a2e63eab0f30a0874","Technische Universität Darmstadt, Hochschulstrasse 10, Darmstadt, 64289, Germany; Max-Planck-Institut für Intelligente Systeme, Spemannstraße 38, Tübingen, 72076, Germany","Daniel, C., Technische Universität Darmstadt, Hochschulstrasse 10, Darmstadt, 64289, Germany; Kroemer, O., Technische Universität Darmstadt, Hochschulstrasse 10, Darmstadt, 64289, Germany; Viering, M., Technische Universität Darmstadt, Hochschulstrasse 10, Darmstadt, 64289, Germany; Metz, J., Technische Universität Darmstadt, Hochschulstrasse 10, Darmstadt, 64289, Germany; Peters, J., Technische Universität Darmstadt, Hochschulstrasse 10, Darmstadt, 64289, Germany, Max-Planck-Institut für Intelligente Systeme, Spemannstraße 38, Tübingen, 72076, Germany","Acquisition functions; Active learning; Bayesian optimization; Inverse reinforcement learning; Preference learning; Reinforcement learning; Reward functions","Artificial intelligence; Mergers and acquisitions; Reinforcement learning; Robot learning; Robots; Active Learning; Bayesian optimization; Inverse reinforcement learning; Preference learning; Reward function; Function evaluation","Daniel, C.; Technische Universität Darmstadt, Hochschulstrasse 10, Germany; email: daniel@ias.tu-darmstadt.de",Article,"Final",,Scopus,2-s2.0-84941937390
"Tsunekawa H., Suzuki T., Hamagami T.","57140196900;56808086500;8317852200;","Examination of skill-based learning by inverse reinforcement learning using evolutionary process",2015,"Proceedings of 2015 IEEE 9th International Conference on Intelligent Systems and Control, ISCO 2015",,, 7282296,"","",,3,"10.1109/ISCO.2015.7282296","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959162902&doi=10.1109%2fISCO.2015.7282296&partnerID=40&md5=96f23e00cf57e49d013c86be0dd94775","Yokohama National University, Yokohama, Japan","Tsunekawa, H., Yokohama National University, Yokohama, Japan; Suzuki, T., Yokohama National University, Yokohama, Japan; Hamagami, T., Yokohama National University, Yokohama, Japan","Evolutionary Process; Inverse Reinforcement Learning; Reinforcement Learning; Skill-based Learning","Intelligent systems; Inverse problems; Behavior rules; Driving tasks; Evolutionary process; Inverse reinforcement learning; Learning convergence; Process of learning; Reward function; Skill-based Learning; Reinforcement learning",,Conference Paper,"Final",,Scopus,2-s2.0-84959162902
"Shimosaka M., Nishi K., Sato J., Kataoka H.","7003853628;56723495100;57212913027;36720714800;","Predicting driving behavior using inverse reinforcement learning with multiple reward functions towards environmental diversity",2015,"IEEE Intelligent Vehicles Symposium, Proceedings","2015-August",, 7225745,"567","572",,12,"10.1109/IVS.2015.7225745","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84951162976&doi=10.1109%2fIVS.2015.7225745&partnerID=40&md5=d5ce3dfdb0b08ee5582ee780f2efb21d","Department of Mechano-Informatics, University of Tokyo, Tokyo, Japan","Shimosaka, M., Department of Mechano-Informatics, University of Tokyo, Tokyo, Japan; Nishi, K., Department of Mechano-Informatics, University of Tokyo, Tokyo, Japan; Sato, J., Department of Mechano-Informatics, University of Tokyo, Tokyo, Japan; Kataoka, H., Department of Mechano-Informatics, University of Tokyo, Tokyo, Japan",,"Automobile drivers; Bayesian networks; Behavioral research; Forecasting; Intelligent vehicle highway systems; Inverse problems; Reinforcement learning; Vehicles; Dirichlet process mixture; Driving behavior; Driving environment; Environmental diversities; Inverse reinforcement learning; Long-term prediction; Poor performance; Professional drivers; Advanced driver assistance systems",,Conference Paper,"Final",,Scopus,2-s2.0-84951162976
"Odom P., Natarajan S.","56050615500;57203254125;","Active advice seeking for inverse reinforcement learning",2015,"Proceedings of the National Conference on Artificial Intelligence","6",,,"4186","4187",,4,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961233902&partnerID=40&md5=ec840c66e309c4b074a69463467208e8","School of Informatics and Computing, Indiana University Bloomington, United States","Odom, P., School of Informatics and Computing, Indiana University Bloomington, United States; Natarajan, S., School of Informatics and Computing, Indiana University Bloomington, United States",,"Artificial intelligence; Decision making; Demonstrations; Intelligent systems; Inverse problems; Active Learning; Human expert; Inverse reinforcement learning; Optimal decision making; Reinforcement learning",,Conference Paper,"Final",,Scopus,2-s2.0-84961233902
"Ermon S., Xue Y., Toth R., Dilkina B., Bernstein R., Damoulas T., Clark P., DeGloria S., Mude A., Barrett C., Gomes C.P.","35791579200;55216614000;55940320300;23008031500;36805567300;24175970800;56745331400;6603727016;16203313100;7201943246;7101707114;","Learning large-scale dynamic discrete choice models of spatio-temporal preferences with application to migratory pastoralism in east Africa",2015,"Proceedings of the National Conference on Artificial Intelligence","1",,,"644","650",,9,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959537621&partnerID=40&md5=f9bbe4f3af1c39b07e8368091aa4ca16","Stanford University, United States; Cornell University, United States; University of Sydney, Australia; Georgia Tech, United States; NYU CUSP, United States; USDA Research Service, United States; International Livestock Research Institute, United States","Ermon, S., Stanford University, United States; Xue, Y., Cornell University, United States; Toth, R., University of Sydney, Australia; Dilkina, B., Georgia Tech, United States; Bernstein, R., Cornell University, United States; Damoulas, T., NYU CUSP, United States; Clark, P., USDA Research Service, United States; DeGloria, S., Cornell University, United States; Mude, A., International Livestock Research Institute, United States; Barrett, C., Cornell University, United States; Gomes, C.P., Cornell University, United States",,"Artificial intelligence; Climate change; Decision making; Economics; Inverse problems; Learning algorithms; Learning systems; Reinforcement learning; Statistics; Arid and semi-arid regions; Discrete choice models; Inverse reinforcement learning; Large-scale dynamics; Machine learning literature; Movement trajectories; Probabilistic approaches; Resource availability; Climate models",,Conference Paper,"Final",,Scopus,2-s2.0-84959537621
"Michini B., Walsh T.J., Agha-Mohammadi A.-A., How J.P.","36603096200;56388213200;54792649700;7006512768;","Bayesian Nonparametric Reward Learning From Demonstration",2015,"IEEE Transactions on Robotics","31","2", 7076638,"369","386",,19,"10.1109/TRO.2015.2405593","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027958292&doi=10.1109%2fTRO.2015.2405593&partnerID=40&md5=336016010dbf9ea167a354ded3a05581","Aerospace Controls Lab., Massachusetts Institute of Technology, CambridgeMA  02139, United States; Airware, San Francisco, CA  94103, United States; Kronos Incorporated, Chelmsford, MA  01824, United States; Laboratory for Information and Decision Systems, Massachusetts Institute of Technology, Cambridge, MA  02139, United States","Michini, B., Aerospace Controls Lab., Massachusetts Institute of Technology, CambridgeMA  02139, United States, Airware, San Francisco, CA  94103, United States; Walsh, T.J., Aerospace Controls Lab., Massachusetts Institute of Technology, CambridgeMA  02139, United States, Kronos Incorporated, Chelmsford, MA  01824, United States; Agha-Mohammadi, A.-A., Laboratory for Information and Decision Systems, Massachusetts Institute of Technology, Cambridge, MA  02139, United States; How, J.P., Aerospace Controls Lab., Massachusetts Institute of Technology, CambridgeMA  02139, United States","Demonstration; inverse reinforcement learning (IRL); reward learning","Demonstrations; Learning algorithms; Remote control; Attractive solutions; Computational advantages; Discrete state space; Gaussian Processes; Inverse reinforcement learning; Learning frameworks; Learning from demonstration; reward learning; Reinforcement learning",,Article,"Final",,Scopus,2-s2.0-85027958292
"Vasquez D., Yu Y., Kumar S., Laugier C.","7004245418;56308172600;55567173000;7007031683;","An open framework for human-like autonomous driving using inverse reinforcement learning",2015,"2014 IEEE Vehicle Power and Propulsion Conference, VPPC 2014",,, 7007013,"","",,2,"10.1109/VPPC.2014.7007013","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84934312155&doi=10.1109%2fVPPC.2014.7007013&partnerID=40&md5=54fde521cbbd5f0d1de346da42faee30","Inria Rhne-Alpes, France; Beijing University, China; IIIT Hyderabad, India","Vasquez, D., Inria Rhne-Alpes, France; Yu, Y., Beijing University, China; Kumar, S., IIIT Hyderabad, India; Laugier, C., Inria Rhne-Alpes, France","Autonomous Driving; Experimental Frameworks; Inverse Reinforcement Learning","Reinforcement learning; Robotics; Autonomous driving; Autonomous Vehicles; Driving assistance systems; Driving simulator; Evaluation metrics; Experimental Frameworks; Inverse reinforcement learning; Reinforce learning; Advanced driver assistance systems",,Conference Paper,"Final",,Scopus,2-s2.0-84934312155
"Bogert K., Doshi P.","36095803300;23008336000;","Multi-robot inverse reinforcement learning under occlusion with state transition estimation",2015,"Proceedings of the International Joint Conference on Autonomous Agents and Multiagent Systems, AAMAS","3",,,"1837","1838",,1,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84944679224&partnerID=40&md5=ad8ddedf7e8b772caf511e8b6827a9a0","THINC Lab, University of Georgia, Athens, GA  30602, United States","Bogert, K., THINC Lab, University of Georgia, Athens, GA  30602, United States; Doshi, P., THINC Lab, University of Georgia, Athens, GA  30602, United States","Inverse reinforcement; Machine learning; Multi-robot systems","Artificial intelligence; Autonomous agents; Industrial robots; Learning systems; Multi agent systems; Multipurpose robots; Probability; Robots; Stochastic systems; Inverse reinforcement learning; Multi-robot systems; Multiple robot; Robotic applications; State transitions; Stochastic transitions; Transition errors; Transition functions; Reinforcement learning",,Conference Paper,"Final",,Scopus,2-s2.0-84944679224
